nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,class
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.26,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.65,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.26,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.65,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.26,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.65,0.28,0.81,0.28,0.94,0.33,0.65,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.26,0.65,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.65,0.28,0.81,0.28,0.94,0.33,0.63,0.34,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.26,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.65,0.28,0.81,0.28,0.94,0.33,0.63,0.34,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.26,0.65,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.65,0.28,0.81,0.28,0.94,0.33,0.63,0.34,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.54,0.26,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.65,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.26,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.65,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.31,0.41,0.26,0.41,0.24,0.52,0.26,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.65,0.28,0.81,0.28,0.94,0.33,0.65,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.31,0.41,0.26,0.41,0.24,0.52,0.26,0.63,0.34,0.41,0.35,0.52,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.31,0.41,0.26,0.41,0.24,0.52,0.26,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.96,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.26,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.65,0.28,0.81,0.28,0.94,0.33,0.65,0.33,0.81,0.34,0.94,0.29,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.54,0.26,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.28,0.65,0.28,0.81,0.28,0.94,0.33,0.65,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.54,0.26,0.63,0.34,0.41,0.35,0.52,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.96,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.54,0.26,0.63,0.34,0.41,0.35,0.52,0.35,0.61,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.96,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.61,0.27,0.61,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.96,0.29,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.23,0.52,0.23,0.63,0.34,0.41,0.37,0.52,0.37,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.61,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.23,0.54,0.23,0.63,0.33,0.39,0.37,0.52,0.37,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.61,0.34,0.78,0.34,0.96,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.23,0.52,0.23,0.63,0.33,0.39,0.37,0.52,0.37,0.61,0.27,0.61,0.28,0.81,0.28,0.94,0.33,0.61,0.33,0.81,0.34,0.96,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.23,0.63,0.33,0.39,0.37,0.52,0.37,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.61,0.33,0.81,0.34,0.96,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.23,0.63,0.33,0.39,0.37,0.52,0.37,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.61,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.23,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.23,0.63,0.34,0.41,0.37,0.52,0.37,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.96,0.28,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.96,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.96,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.96,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.96,0.29,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.61,0.27,0.61,0.28,0.81,0.28,0.94,0.33,0.61,0.33,0.81,0.34,0.96,0.29,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.27,0.61,0.28,0.81,0.28,0.94,0.33,0.61,0.33,0.81,0.34,0.96,0.28,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.35,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.33,0.29,0.33,0.27,0.33,0.31,0.33,0
0.29,0.33,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.33,0.29,0.33,0.28,0.33,0.32,0.33,0
0.29,0.33,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.61,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.37,0.52,0.37,0.61,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.96,0.28,0.31,0.29,0.31,0.28,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.96,0.28,0.31,0.29,0.31,0.28,0.33,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.41,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.37,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.28,0.27,0.33,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.96,0.28,0.31,0.29,0.28,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.37,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.28,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.28,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.41,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.41,0.37,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.96,0.28,0.31,0.29,0.31,0.27,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.41,0.35,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.65,0.34,0.41,0.35,0.52,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.34,0.81,0.34,0.94,0.29,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.52,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.52,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.52,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.52,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.52,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.96,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.52,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.31,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.65,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.29,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.65,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.65,0.34,0.41,0.35,0.52,0.37,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.65,0.34,0.41,0.37,0.54,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.65,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.65,0.34,0.41,0.37,0.54,0.35,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.65,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.33,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.65,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.65,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.65,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.31,0.28,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.65,0.34,0.41,0.37,0.52,0.37,0.63,0.28,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.78,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.32,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.34,0.41,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.41,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.39,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.31,0.31,0.31,0
0.29,0.31,0.29,0.41,0.26,0.41,0.24,0.52,0.24,0.63,0.33,0.41,0.35,0.52,0.35,0.63,0.27,0.63,0.28,0.81,0.28,0.94,0.33,0.63,0.33,0.81,0.34,0.94,0.28,0.31,0.29,0.31,0.27,0.33,0.31,0.31,0
